path,file_size,compressed_size,status,reason
BASELINE_CHANGELOG_PUBLIC_SCHEMA_DIRECT_DEPENDENCY_REMEDIATION_PLAN_ROUTE_CONSOLE_EVIDENCE_PACK_2026_05_23.md,1824,1012,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_DIRECT_DEPENDENCY_SQL09_11_RESULT_INTAKE_2026_05_23.md,1855,921,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE1_COMPILE_AND_SQL12_SCOPE_HOTFIX_2026_05_23.md,1064,616,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE1_PLATFORM_SHELL_SITE_CONTENT_ADAPTER_REMEDIATION_BROWSER_CONSOLE_UAT_2026_05_23.md,1793,935,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE1_RETEST_RESULT_INTAKE_2026_05_23.md,2214,1210,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE2_RBAC_ADAPTER_REMEDIATION_IMPLEMENTATION_2026_05_23.md,1871,814,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE2_RBAC_SQL19_22_RESULT_INTAKE_FINAL_HANDOFF_2026_05_23.md,5787,2045,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_9F_OWNER_WRITE_RPC_AUTHORIZATION_REVIEW_2026_05_23.md,1492,729,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_9G_EXACT_BODY_REVIEW_NEGATIVE_UAT_2026_05_23.md,1494,774,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_CORE_ADMIN_AUTH_OWNER_WRITE_RPC_DESIGN_PACK_2026_05_23.md,2133,1094,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_OWNER_WRITE_RPC_BODY_REVIEW_GATE_2026_05_23.md,1590,836,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_RUNTIME_READ_ADAPTER_REMEDIATION_OWNER_WRITE_RPC_PREFLIGHT_2026_05_23.md,2694,1152,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_SQL24_VALUES_ARITY_HOTFIX_RESULT_INTAKE_2026_05_23.md,2319,1157,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_SQL26_CORE_SCHEMA_SAFE_CATALOG_HOTFIX_2026_05_23.md,1867,1029,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_PHASE3_SQL26_RETEST_RESULT_INTAKE_RUNTIME_PREFLIGHT_GATE_2026_05_23.md,2900,1220,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_ROUTE_CONSOLE_CLOSURE_PHASE2_RBAC_PLANNING_GATE_2026_05_23.md,1278,726,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_ROUTE_CONSOLE_PHASE2_RBAC_SQL15_18_RESULT_INTAKE_2026_05_23.md,1535,741,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_SOVEREIGNTY_INVENTORY_2026_05_22.md,979,546,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_SOVEREIGNTY_SQL_RESULT_INTAKE_CONTROLLED_MIGRATION_GATE_2026_05_22.md,1204,647,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SCHEMA_SQL06_RETEST_RESULT_INTAKE_DEPENDENCY_ZERO_BLOCKED_2026_05_23.md,2212,1222,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SERVICES_LEGACY_COMPATIBILITY_REPAIR_2026_05_30.md,1190,671,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SERVICES_ROOT_CUTOVER_ANALYZER_RUNTIME_CLOSURE_2026_05_30.md,1474,804,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SERVICES_ROUTE_ALIAS_CANONICALIZATION_REPAIR_2026_05_30.md,1283,652,quarantine,historical_root_document
BASELINE_CHANGELOG_PUBLIC_SERVICES_RUNTIME_SOURCE_ROOT_CUTOVER_BROWSER_UAT_RESULT_INTAKE_2026_05_30.md,2620,1205,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_05_2_N2_47.md,930,516,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_05_2A_N2_47A.md,1656,965,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_05_3_N2_48.md,1357,837,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_05_3A_N2_48A.md,894,543,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_05_4_N2_49.md,948,562,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_05_WAVE2_N2_50.md,906,582,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_N2_66D.md,1794,880,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_WAVE2_N2_51.md,493,313,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_WAVE2_N2_52.md,1487,801,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_WAVE2_N2_53.md,1402,781,quarantine,historical_root_document
BASELINE_CHANGELOG_PWF_SIS_WAVE2_N2_54.md,231,186,quarantine,historical_root_document
BASELINE_CHANGELOG_V4_WAVE1_RUNTIME_GATE_RESULT_INTAKE_2026_06_01.md,1053,585,quarantine,historical_root_document
BASELINE_CHANGELOG_V4_WAVE1_SQL02_POST_APPLY_RESULT_INTAKE_2026_05_31.md,590,352,quarantine,historical_root_document
BASELINE_CHANGELOG_ZAKAT_DOMAIN_OWNERSHIP_COMPILE_CONTRACT_HOTFIX_2026_05_22.md,1401,751,quarantine,historical_root_document
BASELINE_CHANGELOG_ZAKAT_DOMAIN_OWNERSHIP_COMPILE_HOTFIX_RETEST_RESULT_INTAKE_2026_05_22.md,1508,839,quarantine,historical_root_document
BASELINE_CHANGELOG_ZAKAT_DOMAIN_OWNERSHIP_REALIGNMENT_BILLING_INTEGRATION_CONTRACT_2026_05_22.md,990,528,quarantine,historical_root_document
BASELINE_CHANGELOG_ZAKAT_DOMAIN_OWNERSHIP_SQL_BROWSER_UAT_RESULT_INTAKE_2026_05_22.md,1366,720,quarantine,historical_root_document
BASELINE_CHANGELOG_ZAKAT_OFFICIAL_CONFIG_WRAPPER_PRODUCTION_CONTENT_CERTIFICATION_2026_05_22.md,1015,544,quarantine,historical_root_document
BASELINE_CHANGELOG_ZAKAT_PUBLIC_PAGE_PWF_SIS_VISUAL_HARMONIZATION_2026_05_22.md,1631,620,quarantine,historical_root_document
BASELINE_CHANGELOG_ZAKAT_PUBLIC_PAGE_PWF_SIS_VISUAL_HARMONIZATION_UAT_RESULT_INTAKE_2026_05_22.md,1730,899,quarantine,historical_root_document
BASELINE_POINTER_CURRENT.md,746,370,quarantine,loose_root_document_replaced_by_summary
BROWSER_UAT_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_DEEP_FIX_RETEST_RESULT_MATRIX_2026_05_20.md,1397,588,quarantine,loose_root_document_replaced_by_summary
BROWSER_UAT_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_RETEST_MATRIX_2026_05_20.md,1135,563,quarantine,loose_root_document_replaced_by_summary
BROWSER_UAT_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_RETEST_RESULT_MATRIX_2026_05_20.md,835,393,quarantine,loose_root_document_replaced_by_summary
BROWSER_UAT_DATABASE_WAVE_B1A_CONTROLLED_FLUTTER_MEDIA_RUNTIME_REROUTE.md,2361,1036,quarantine,loose_root_document_replaced_by_summary
BROWSER_UAT_DATABASE_WAVE_B1A_MEDIA_RUNTIME_CLICKTHROUGH_EVIDENCE_MATRIX_2026_05_20.md,3080,1345,quarantine,loose_root_document_replaced_by_summary
BROWSER_UAT_EVIDENCE_INTAKE_DATABASE_WAVE_B1A_FLUTTER_MEDIA_RUNTIME_REROUTE.md,1002,511,quarantine,loose_root_document_replaced_by_summary
CHANGELOG.md,378,246,quarantine,loose_root_document_replaced_by_summary
CHANGELOG_PLATFORM_DEVELOPMENT_10J0K_ADMIN_SURFACE_UNIFIED_LAYOUT_2026_05_25.md,1520,747,quarantine,loose_root_document_replaced_by_summary
CHANGELOG_PLATFORM_DEVELOPMENT_10J0L_COMPILE_OVERFLOW_STABILIZATION_2026_05_25.md,1345,782,quarantine,loose_root_document_replaced_by_summary
CHANGELOG_PLATFORM_DEVELOPMENT_10J0M_PILL_UNIT_ROW_OVERFLOW_FIX_2026_05_25.md,950,542,quarantine,loose_root_document_replaced_by_summary
CHANGELOG_PWF_SIS_WAVE2_N2_55.md,653,398,quarantine,loose_root_document_replaced_by_summary
CHECKLIST_NEXT_SESSION_N2_31.md,684,406,quarantine,loose_root_document_replaced_by_summary
CONTRACT.md,2487,1255,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B0C2_RUNTIME_DEPENDENCY_RESULT_INTAKE.md,5112,1759,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B0D_SOVEREIGN_READINESS_CERTIFICATION.md,787,414,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_CONTROLLED_FLUTTER_MEDIA_RUNTIME_REROUTE_BROWSER_UAT_PACK.md,3434,1522,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_APPLY_PACK.md,1451,720,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_APPLY_RESULT_INTAKE.md,3683,1497,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_CONTRACT_REVIEW.md,2240,992,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_PLANNING_PACK.md,2342,960,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_FLUTTER_MEDIA_RUNTIME_REROUTE_BROWSER_UAT_RESULT_INTAKE.md,3139,1318,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_DRAFT_PACK.md,3003,1198,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_LOCATIONS_AUTHORITY_DECISION_PACK.md,5356,1969,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_SQL_SANDBOX_REVIEW_CONTRACT_APPROVAL.md,5686,2084,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_CENTER_BOOTSTRAP_CONTROLLED_SCHEMA_APPLY_PACK.md,923,543,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_COMPATIBILITY_CLOSURE_PLANNING_PACK.md,4432,1752,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_LOCATIONS_READINESS_PACK.md,3424,1457,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_PUBLIC_COMPAT_WRAPPER_ACTIVATION_PACK.md,1346,608,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_PUBLIC_WRAPPER_ACTIVATION_RESULT_INTAKE.md,3728,1396,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_RUNTIME_STRATEGY_DECISION_PACK.md,2475,1121,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_WRAPPER_NONZERO_PREFLIGHT_RESULT_INTAKE.md,4234,1819,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_MEDIA_WRAPPER_NONZERO_RUNTIME_PREFLIGHT_PACK.md,4667,1802,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A_SERVICES_COMPATIBILITY_CLOSURE_PACK.md,3175,1331,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A0_1_SERVICES_COMPATIBILITY_DECISION_PACK.md,2094,984,quarantine,loose_root_document_replaced_by_summary
DATABASE_WAVE_B1A0_SERVICES_COMPATIBILITY_ACTIVATION.md,1790,744,quarantine,loose_root_document_replaced_by_summary
DB_SCHEMA_MAP.md,1603,809,quarantine,loose_root_document_replaced_by_summary
DECISION_AWQAF_SYSTEM_5_AWQAF_ASSIST_COMPILE_CLOSURE_2026_05_30.md,716,417,quarantine,historical_root_document
DECISION_BILLING_SYSTEM_FINANCIAL_CONTRACT_BOOTSTRAP_ZAKAT_PAYMENT_READINESS_ONLY_2026_05_22.md,830,484,quarantine,historical_root_document
DECISION_BILLING_SYSTEM_FINANCIAL_CONTRACT_SAFE_SQL_RETEST_ROOT_FIX_RESULT_INTAKE_ZAKAT_PAYMENT_READINESS_DECISION_2026_05_22.md,1478,806,quarantine,historical_root_document
DECISION_BILLING_SYSTEM_FINANCIAL_CONTRACT_SQL_RESULT_INTAKE_SOVEREIGN_BOUNDARY_FIX_2026_05_22.md,620,420,quarantine,historical_root_document
DECISION_BILLING_SYSTEM_RELATION_NAME_PROBE_ROOT_FIX_2026_05_22.md,520,329,quarantine,historical_root_document
DECISION_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_DEEP_FIX_2026_05_20.md,1269,636,quarantine,historical_root_document
DECISION_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_DEEP_FIX_RETEST_RESULT_INTAKE_2026_05_20.md,1240,586,quarantine,historical_root_document
DECISION_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_RETEST_RESULT_INTAKE_2026_05_20.md,1300,608,quarantine,historical_root_document
DECISION_DATABASE_WAVE_B1A_ANNOUNCEMENT_DETAIL_RUNTIME_RESOLVER_FIX_2026_05_20.md,920,431,quarantine,historical_root_document
DECISION_DATABASE_WAVE_B1A_FINAL_CONSOLIDATION_CONSOLE_EVIDENCE_NEWS_ANNOUNCEMENTS_CANDIDATE_CLOSURE_2026_05_21.md,1827,851,quarantine,historical_root_document
DECISION_DATABASE_WAVE_B1A_MEDIA_RUNTIME_CONSOLE_REVIEW_PRODUCTION_CANDIDATE_DECISION_2026_05_21.md,3039,1329,quarantine,historical_root_document
DECISION_HOME_HERO_RESPONSIVE_OVERFLOW_HOTFIX_2026_05_31.md,586,365,quarantine,historical_root_document
DECISION_MEDIA_CENTER_SCOPED_RUNTIME_CLOSURE_AWQAF_DEFERRAL_2026_05_31.md,1435,694,quarantine,historical_root_document
DECISION_MEDIA_SERVICES_FINAL_CLOSURE_LEGACY_QUARANTINE_2026_05_22.md,908,522,quarantine,historical_root_document
DECISION_MEDIA_SERVICES_FINAL_CLOSURE_SQL_RESULT_INTAKE_2026_05_22.md,1374,837,quarantine,historical_root_document
DECISION_MEGA_BATCH_PUBLIC_RUNTIME_BROWSER_CONSOLE_EVIDENCE_INTAKE_FINAL_CERTIFICATION_DECISION_2026_05_21.md,1232,662,quarantine,historical_root_document
DECISION_MEGA_BATCH_PUBLIC_RUNTIME_UAT_SERVICES_MEDIA_SHELL_CLOSURE_2026_05_21.md,1042,562,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B0C2_EXTRACTION_BLOCKER_MATRIX.md,1218,674,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_CONTROLLED_FLUTTER_MEDIA_RUNTIME_REROUTE.md,683,376,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_CONTRACT_REVIEW.md,948,479,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_CONTROLLED_MEDIA_IMPORT_SEED_PLANNING.md,399,252,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_CONTRACT_APPROVAL.md,1810,808,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_BOOTSTRAP_DRAFT.md,1325,685,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_CENTER_BOOTSTRAP_CONTROLLED_SCHEMA_APPLY.md,580,320,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_COMPATIBILITY_CLOSURE_PLANNING.md,1102,557,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_RUNTIME_BROWSER_CLICKTHROUGH_EVIDENCE_2026_05_20.md,1083,570,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_RUNTIME_GATE_AFTER_SEED.md,1080,543,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_RUNTIME_REROUTE_PREFLIGHT_RESULT.md,1414,678,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_RUNTIME_STRATEGY.md,1070,555,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A_MEDIA_WRAPPER_NONZERO_RUNTIME_PREFLIGHT.md,1241,642,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A0_SERVICES_COMPATIBILITY.md,1042,512,quarantine,historical_root_document
DECISION_PACK_DATABASE_WAVE_B1A1_1.md,1191,601,quarantine,historical_root_document
DECISION_PLATFORM_DATA_OWNERSHIP_CONTROLLED_EXECUTION_RUNTIME_REROUTE_UAT_2026_05_21.md,845,525,quarantine,historical_root_document
DECISION_PLATFORM_DATA_OWNERSHIP_CONTROLLED_EXECUTION_SQL_RESULT_INTAKE_2026_05_21.md,942,530,quarantine,historical_root_document
DECISION_PLATFORM_DATA_OWNERSHIP_STABILIZATION_DISCOVERY_FINAL_EXECUTION_2026_05_21.md,2452,1045,quarantine,historical_root_document
DECISION_PLATFORM_DATA_OWNERSHIP_STABILIZATION_SQL_RESULT_INTAKE_EXECUTION_GATE_2026_05_21.md,1991,950,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10_CONSOLIDATED_IMPLEMENTATION_CANDIDATE_2026_05_23.md,2006,1000,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10A_AUTHORIZATION_TOKEN_BLOCKER_2026_05_23.md,1742,934,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10A_FINAL_SQL42_45_RESULT_INTAKE_10B_ENTRY_DECISION_2026_05_23.md,1515,834,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10B_OWNER_WRITE_RPC_EXECUTABLE_IMPLEMENTATION_2026_05_24.md,619,401,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10C_OWNER_WRITE_RPC_ANON_REVOKE_HOTFIX_2026_05_24.md,1214,672,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10D_ANON_REVOKE_CONSOLE_HARDENING_2026_05_24.md,614,399,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10E_BROWSER_CONSOLE_RETEST_NEGATIVE_UAT_GATE_2026_05_24.md,1160,576,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10F_FINAL_NEGATIVE_UAT_PRODUCTION_GATE_2026_05_24.md,1186,686,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10F_NEGATIVE_UAT_PRODUCTION_GATE_2026_05_24.md,1316,686,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10H_ACTUAL_NEGATIVE_UAT_EVIDENCE_BUNDLE_2026_05_24.md,492,328,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10I_ACTUAL_NEGATIVE_UAT_RESULT_INTAKE_2026_05_24.md,727,453,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10J0A_SITE_CONTENT_ADAPTER_COMPILE_FIX_2026_05_24.md,935,545,quarantine,historical_root_document
DECISION_PLATFORM_DEVELOPMENT_10J0B_ANALYZER_CLEANUP_2026_05_24.md,870,499,quarantine,historical_root_document
DECISION_PUBLIC_CHAT_ROUTE_CANONICALIZATION_CLOSURE_2026_05_22.md,682,343,quarantine,historical_root_document
DECISION_PUBLIC_MAIN_PAGES_PWF_SIS_INVENTORY_OFFICIAL_DATA_POLISH_2026_05_22.md,995,556,quarantine,historical_root_document
DECISION_PUBLIC_MAIN_PAGES_PWF_SIS_POLISH_BROWSER_CONSOLE_UAT_EVIDENCE_CLOSURE_2026_05_22.md,593,379,quarantine,historical_root_document
DECISION_PUBLIC_MAIN_PAGES_PWF_SIS_POLISH_EXECUTION_GATE_2026_05_22.md,1164,613,quarantine,historical_root_document
DECISION_PUBLIC_MAIN_PAGES_PWF_SIS_POLISH_FINAL_CERTIFICATION_2026_05_22.md,1180,626,quarantine,historical_root_document
DECISION_PUBLIC_MAIN_PAGES_PWF_SIS_POLISH_OFFICIAL_DATA_BINDING_EXECUTION_2026_05_22.md,877,496,quarantine,historical_root_document
DECISION_PUBLIC_PLATFORM_RUNTIME_COMPLETION_MEDIA_SERVICES_OPERATIONAL_HARDENING_2026_05_21.md,793,448,quarantine,historical_root_document
DECISION_PUBLIC_ROUTE_CANONICALIZATION_2026_05_22.md,948,509,quarantine,historical_root_document
DECISION_PUBLIC_ROUTE_CANONICALIZATION_NAVIGATION_CERTIFICATION_2026_05_22.md,992,505,quarantine,historical_root_document
DECISION_PUBLIC_RUNTIME_BROWSER_CONSOLE_UAT_CLOSURE_FINAL_CERTIFICATION_2026_05_21.md,1599,736,quarantine,historical_root_document
DECISION_PUBLIC_RUNTIME_CONSOLE_ERROR_HARDENING_2026_05_21.md,605,360,quarantine,historical_root_document
DECISION_PUBLIC_RUNTIME_CONSOLE_HARDENING_COMPILE_HOTFIX_2026_05_21.md,945,538,quarantine,historical_root_document
DECISION_PUBLIC_RUNTIME_CONSOLE_HARDENING_RETEST_RESULT_INTAKE_2026_05_21.md,1229,699,quarantine,historical_root_document
DECISION_PUBLIC_RUNTIME_CONSOLE_ROOT_CAUSE_CONTRACT_FIX_2026_05_21.md,629,368,quarantine,historical_root_document
DECISION_PUBLIC_RUNTIME_ROOT_CAUSE_RETEST_EVIDENCE_FINAL_SHELL_DECISION_2026_05_21.md,1161,556,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_GATE_RESULT_INTAKE_2026_05_22.md,1067,635,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_ROUTE_CONSOLE_REROUTE_PLANNING_GATE_2026_05_22.md,1414,682,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_SQL_RESULT_INTAKE_COMPATIBILITY_CERTIFICATION_2026_05_22.md,1070,608,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_CONTROLLED_MIGRATION_STATUS_RPC_RETEST_2026_05_22.md,1011,537,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_CONTROLLED_OWNERSHIP_MIGRATION_COMPATIBILITY_WRAPPERS_2026_05_22.md,804,496,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_DIRECT_DEPENDENCY_REMEDIATION_PLAN_ROUTE_CONSOLE_EVIDENCE_PACK_2026_05_23.md,712,465,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_DIRECT_DEPENDENCY_SQL09_11_RESULT_INTAKE_2026_05_23.md,931,551,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE1_COMPILE_AND_SQL12_SCOPE_HOTFIX_2026_05_23.md,358,267,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE1_PLATFORM_SHELL_SITE_CONTENT_ADAPTER_REMEDIATION_BROWSER_CONSOLE_UAT_2026_05_23.md,809,484,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE2_RBAC_SQL19_22_RESULT_INTAKE_2026_05_23.md,900,500,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_9F_OWNER_WRITE_RPC_AUTHORIZATION_REVIEW_2026_05_23.md,1492,773,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_9G_EXACT_BODY_REVIEW_NEGATIVE_UAT_CONSOLIDATION_2026_05_23.md,1733,934,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_CORE_ADMIN_AUTH_OWNER_WRITE_RPC_DESIGN_PACK_2026_05_23.md,1718,854,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_OWNER_WRITE_RPC_BODY_REVIEW_GATE_2026_05_23.md,1177,623,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_RUNTIME_READ_ADAPTER_REMEDIATION_OWNER_WRITE_RPC_PREFLIGHT_2026_05_23.md,1822,915,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_SQL24_VALUES_ARITY_HOTFIX_RESULT_INTAKE_2026_05_23.md,1876,1006,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_SQL26_CORE_SCHEMA_SAFE_CATALOG_HOTFIX_2026_05_23.md,952,576,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_PHASE3_SQL26_RETEST_RESULT_INTAKE_RUNTIME_PREFLIGHT_GATE_2026_05_23.md,1853,1022,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_SOVEREIGNTY_INVENTORY_2026_05_22.md,873,531,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_SOVEREIGNTY_SQL_RESULT_INTAKE_CONTROLLED_MIGRATION_GATE_2026_05_22.md,1322,714,quarantine,historical_root_document
DECISION_PUBLIC_SCHEMA_SQL06_RETEST_RESULT_INTAKE_DEPENDENCY_ZERO_BLOCKED_2026_05_23.md,1984,1020,quarantine,historical_root_document
DECISION_RECORD.md,792,464,quarantine,historical_root_document
DECISION_V4_SCHEMA_TO_SCHEMA_MOVE_SAFETY_GATE.md,483,328,quarantine,historical_root_document
DECISION_V4_WAVE1_SQL02_POST_APPLY_RESULT_INTAKE_2026_05_31.md,1026,602,quarantine,historical_root_document
DECISION_ZAKAT_DOMAIN_OWNERSHIP_COMPILE_CONTRACT_HOTFIX_2026_05_22.md,866,484,quarantine,historical_root_document
DECISION_ZAKAT_DOMAIN_OWNERSHIP_COMPILE_HOTFIX_RETEST_RESULT_INTAKE_2026_05_22.md,812,486,quarantine,historical_root_document
DECISION_ZAKAT_DOMAIN_OWNERSHIP_PRODUCTION_CONTENT_GATE_2026_05_22.md,1151,620,quarantine,historical_root_document
DECISION_ZAKAT_DOMAIN_OWNERSHIP_REALIGNMENT_BILLING_INTEGRATION_CONTRACT_2026_05_22.md,516,347,quarantine,historical_root_document
DECISION_ZAKAT_OFFICIAL_CONFIG_WRAPPER_PRODUCTION_CONTENT_CERTIFICATION_2026_05_22.md,563,376,quarantine,historical_root_document
DECISION_ZAKAT_PUBLIC_PAGE_PWF_SIS_VISUAL_HARMONIZATION_2026_05_22.md,947,568,quarantine,historical_root_document
DECISION_ZAKAT_PUBLIC_PAGE_PWF_SIS_VISUAL_HARMONIZATION_UAT_RESULT_INTAKE_2026_05_22.md,2203,1080,quarantine,historical_root_document
DOMAIN_MIGRATION_PROGRAM_ROADMAP_N2_31.md,850,530,quarantine,loose_root_document_replaced_by_summary
ERROR_RECORD_AWQAF_SYSTEM_5_AWQAF_ASSIST_COMPILE_CLOSURE_2026_05_30.md,553,325,quarantine,historical_root_document
